primary_label,secondary_labels,type,latitude,longitude,scientific_name,common_name,author,license,rating,url,filename
bcbeat1,[],"['adult', 'call', 'sex uncertain']",-2.9858,37.5975,Merops persicus,Blue-cheeked Bee-eater,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/622804,bcbeat1/XC622804.ogg
bcbeat1,[],['flight call'],41.0048,49.2195,Merops persicus,Blue-cheeked Bee-eater,Marcel Tenhaeff,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/630458,bcbeat1/XC630458.ogg
bcbeat1,[],['call'],-5.999361,39.364556,Merops persicus,Blue-cheeked Bee-eater,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/633702,bcbeat1/XC633702.ogg
bcbeat1,[],['call'],-6.101528,39.243122,Merops persicus,Blue-cheeked Bee-eater,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/633729,bcbeat1/XC633729.ogg
bcbeat1,['fotdro5'],['call'],-6.101528,39.243122,Merops persicus,Blue-cheeked Bee-eater,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/633733,bcbeat1/XC633733.ogg
bcbeat1,[],['call'],-6.101528,39.243122,Merops persicus,Blue-cheeked Bee-eater,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/633735,bcbeat1/XC633735.ogg
bcbeat1,[],['call'],-6.101528,39.243122,Merops persicus,Blue-cheeked Bee-eater,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/633740,bcbeat1/XC633740.ogg
bcbeat1,[],['call'],-4.9394,39.7046,Merops persicus,Blue-cheeked Bee-eater,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/633959,bcbeat1/XC633959.ogg
bcbeat1,[],['call'],-4.9394,39.7046,Merops persicus,Blue-cheeked Bee-eater,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/633960,bcbeat1/XC633960.ogg
bcbeat1,[],['call'],-4.9394,39.7046,Merops persicus,Blue-cheeked Bee-eater,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/634025,bcbeat1/XC634025.ogg
bcbeat1,[],['call'],-6.282511,39.408439,Merops persicus,Blue-cheeked Bee-eater,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/634042,bcbeat1/XC634042.ogg
bcbeat1,[],['flight call'],39.918,65.1588,Merops persicus,Blue-cheeked Bee-eater,Martin Grienenberger,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/646137,bcbeat1/XC646137.ogg
bcbeat1,[],['call'],25.5183,49.7673,Merops persicus,Blue-cheeked Bee-eater,Gregory Askew,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/652748,bcbeat1/XC652748.ogg
bcbeat1,[],['flight call'],25.5183,49.7673,Merops persicus,Blue-cheeked Bee-eater,Gregory Askew,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/652750,bcbeat1/XC652750.ogg
bcbeat1,[],['call'],25.4294,49.6981,Merops persicus,Blue-cheeked Bee-eater,Gregory Askew,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,http://xeno-canto.org/670670,bcbeat1/XC670670.ogg
bcbeat1,[],['call'],25.4294,49.6981,Merops persicus,Blue-cheeked Bee-eater,Gregory Askew,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,http://xeno-canto.org/670671,bcbeat1/XC670671.ogg
bcbeat1,[],['flight call'],17.1003,54.2844,Merops persicus,Blue-cheeked Bee-eater,Jerome Fischer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,http://xeno-canto.org/686249,bcbeat1/XC686249.ogg
bcbeat1,[],['flight call'],17.0119,54.1768,Merops persicus,Blue-cheeked Bee-eater,Jerome Fischer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,http://xeno-canto.org/687596,bcbeat1/XC687596.ogg
beasun2,[],"['call', 'subsong']",12.394,-1.318,Cinnyris pulchellus,Beautiful Sunbird,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.5,https://www.xeno-canto.org/127757,beasun2/XC127757.ogg
beasun2,[],"['alarm call', 'call']",11.3305,14.5783,Cinnyris pulchellus,Beautiful Sunbird,selvino,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,https://www.xeno-canto.org/157528,beasun2/XC157528.ogg
beasun2,[],"['call', 'male']",13.382,-16.7708,Cinnyris pulchellus,Beautiful Sunbird,Matt Slaymaker,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/174845,beasun2/XC174845.ogg
beasun2,"['combul2', 'laudov1']","['call', 'song']",16.0747,-16.4427,Cinnyris pulchellus,Beautiful Sunbird,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/178023,beasun2/XC178023.ogg
beasun2,[],['call'],-1.5167,36.617,Cinnyris pulchellus,Beautiful Sunbird,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/205261,beasun2/XC205261.ogg
beasun2,[],['flight call'],-1.5167,36.617,Cinnyris pulchellus,Beautiful Sunbird,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/205262,beasun2/XC205262.ogg
beasun2,[],"['call', 'song']",-0.6306,34.2962,Cinnyris pulchellus,Beautiful Sunbird,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/208131,beasun2/XC208131.ogg
beasun2,[],"['call', 'song']",2.2662,31.5595,Cinnyris pulchellus,Beautiful Sunbird,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/292761,beasun2/XC292761.ogg
beasun2,['afmdov1'],['call'],14.1502,-16.627,Cinnyris pulchellus,Beautiful Sunbird,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/298153,beasun2/XC298153.ogg
beasun2,['comsan'],['call'],15.8874,-16.4867,Cinnyris pulchellus,Beautiful Sunbird,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/334556,beasun2/XC334556.ogg
beasun2,[],"['call', 'song']",-1.1111,36.4705,Cinnyris pulchellus,Beautiful Sunbird,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/345215,beasun2/XC345215.ogg
beasun2,[],"['call', 'song']",-0.6306,34.2962,Cinnyris pulchellus,Beautiful Sunbird,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/357241,beasun2/XC357241.ogg
beasun2,"['rbsrob1', 'trobou1']","['call', 'male', 'song']",-0.5267,34.211,Cinnyris pulchellus,Beautiful Sunbird,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/365169,beasun2/XC365169.ogg
beasun2,[],"['call', 'male']",-2.7226,37.3809,Cinnyris pulchellus,Beautiful Sunbird,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/373989,beasun2/XC373989.ogg
beasun2,['grbcam1'],['alarm call'],9.3155,13.3991,Cinnyris pulchellus,Beautiful Sunbird,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/375394,beasun2/XC375394.ogg
beasun2,[],['call'],-3.3959,36.6547,Cinnyris pulchellus,Beautiful Sunbird,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/416730,beasun2/XC416730.ogg
beasun2,[],"['begging call', 'juvenile']",0.3754,36.0707,Cinnyris pulchellus,Beautiful Sunbird,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/444353,beasun2/XC444353.ogg
beasun2,[],"['adult', 'call', 'male', 'song']",-0.5636,34.1117,Cinnyris pulchellus,Beautiful Sunbird,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/537144,beasun2/XC537144.ogg
beasun2,"['gabgos2', 'gbesta1']","['call', 'male']",11.8047,13.1966,Cinnyris pulchellus,Beautiful Sunbird,Sun Madakan ,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/598024,beasun2/XC598024.ogg
beasun2,['afmdov1'],['call'],-4.0715,36.0939,Cinnyris pulchellus,Beautiful Sunbird,Bernard BOUSQUET,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/618254,beasun2/XC618254.ogg
bkctch1,[],"['call', 'song']",30.0672,-9.662,Tchagra senegalus,Black-crowned Tchagra,Marcin Sołowiej,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.0,https://www.xeno-canto.org/125886,bkctch1/XC125886.ogg
bkctch1,['combul2'],['call'],30.031,-9.646,Tchagra senegalus,Black-crowned Tchagra,Thijs Fijen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/181844,bkctch1/XC181844.ogg
bkctch1,"['combul2', 'rindov']",['alarm call'],-1.2231,35.028,Tchagra senegalus,Black-crowned Tchagra,Rory Nefdt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.5,https://www.xeno-canto.org/200946,bkctch1/XC200946.ogg
bkctch1,[],['call'],17.0922,54.2958,Tchagra senegalus,Black-crowned Tchagra,Oscar Campbell,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/205883,bkctch1/XC205883.ogg
bkctch1,[],['alarm call'],-0.636,34.117,Tchagra senegalus,Black-crowned Tchagra,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/205930,bkctch1/XC205930.ogg
bkctch1,[],['call'],8.3052,34.5812,Tchagra senegalus,Black-crowned Tchagra,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/268619,bkctch1/XC268619.ogg
bkctch1,[],['alarm call'],12.6096,-7.8648,Tchagra senegalus,Black-crowned Tchagra,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/298919,bkctch1/XC298919.ogg
bkctch1,"['afghor1', 'combul2', 'tafpri1']","['call', 'song']",14.5996,-17.1265,Tchagra senegalus,Black-crowned Tchagra,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/312536,bkctch1/XC312536.ogg
bkctch1,[],['call'],30.031,-9.646,Tchagra senegalus,Black-crowned Tchagra,Oscar Campbell,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/317673,bkctch1/XC317673.ogg
bkctch1,['bcbeat1'],['call'],14.1502,-16.627,Tchagra senegalus,Black-crowned Tchagra,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/350218,bkctch1/XC350218.ogg
bkctch1,[],['call'],17.0922,54.2958,Tchagra senegalus,Black-crowned Tchagra,Matthias Feuersenger,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/371453,bkctch1/XC371453.ogg
bkctch1,['afpfly1'],['call'],17.0922,54.2958,Tchagra senegalus,Black-crowned Tchagra,Matthias Feuersenger,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/371454,bkctch1/XC371454.ogg
bkctch1,['afpfly1'],['call'],17.0922,54.2958,Tchagra senegalus,Black-crowned Tchagra,Matthias Feuersenger,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/371456,bkctch1/XC371456.ogg
bkctch1,[],['call'],14.8963,-13.5702,Tchagra senegalus,Black-crowned Tchagra,George Vlad,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/402050,bkctch1/XC402050.ogg
bkctch1,['combul2'],['call'],-3.7178,39.8421,Tchagra senegalus,Black-crowned Tchagra,Anne Ndung'u,Creative Commons Attribution-ShareAlike 4.0,2.5,https://www.xeno-canto.org/404433,bkctch1/XC404433.ogg
bkctch1,[],['call'],-10.7869,25.4884,Tchagra senegalus,Black-crowned Tchagra,Robert Davis,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/409427,bkctch1/XC409427.ogg
bkctch1,[],['call'],17.0922,54.2958,Tchagra senegalus,Black-crowned Tchagra,Oscar Campbell,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/445320,bkctch1/XC445320.ogg
bkctch1,[],['call'],12.0386,39.0364,Tchagra senegalus,Black-crowned Tchagra,Oscar Campbell,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/474301,bkctch1/XC474301.ogg
bkctch1,[],['call'],-29.8029,30.704,Tchagra senegalus,Black-crowned Tchagra,vynbos,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/506641,bkctch1/XC506641.ogg
bkctch1,[],['call'],18.1968,42.4044,Tchagra senegalus,Black-crowned Tchagra,Gregory Askew,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/640830,bkctch1/XC640830.ogg
bkctch1,[],"['alarm call', 'duet']",-33.3955,26.9431,Tchagra senegalus,Black-crowned Tchagra,Tim Cockcroft,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,http://xeno-canto.org/669798,bkctch1/XC669798.ogg
bkctch1,[],['call'],17.088,54.333,Tchagra senegalus,Black-crowned Tchagra,Maarten Sluijter,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,http://xeno-canto.org/684330,bkctch1/XC684330.ogg
bkfruw1,[],['call'],-1.053,29.7221,Bathmocercus rufus,Black-faced Rufous-Warbler,Hans Groot,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.0,https://www.xeno-canto.org/157029,bkfruw1/XC157029.ogg
bkfruw1,[],['call'],0.2403,34.8684,Bathmocercus rufus,Black-faced Rufous-Warbler,James and David Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.0,https://www.xeno-canto.org/163714,bkfruw1/XC163714.ogg
bkfruw1,[],"['call', 'song']",0.226,34.8846,Bathmocercus rufus,Black-faced Rufous-Warbler,Simon Carter,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/311842,bkfruw1/XC311842.ogg
bkfruw1,[],['call'],0.2256,34.8955,Bathmocercus rufus,Black-faced Rufous-Warbler,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/444795,bkfruw1/XC444795.ogg
bkfruw1,[],"['call', 'song']",-1.0516,29.7783,Bathmocercus rufus,Black-faced Rufous-Warbler,Magnus Wadstein,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/545196,bkfruw1/XC545196.ogg
bkfruw1,[],['call'],-1.0263,29.6792,Bathmocercus rufus,Black-faced Rufous-Warbler,Magnus Wadstein,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/548042,bkfruw1/XC548042.ogg
bkfruw1,[],['call'],-1.0263,29.6792,Bathmocercus rufus,Black-faced Rufous-Warbler,Phil Gregory,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/608267,bkfruw1/XC608267.ogg
bkfruw1,[],"['adult', 'call', 'male', 'song']",-1.033,31.575,Bathmocercus rufus,Black-faced Rufous-Warbler,paulo kivuyo,Creative Commons Attribution-ShareAlike 4.0,5.0,https://www.xeno-canto.org/618249,bkfruw1/XC618249.ogg
blacra1,"['eaywag1', 'squher1']",['call'],14.754,-17.411,Zapornia flavirostra,Black Crake,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,1.5,https://www.xeno-canto.org/118278,blacra1/XC118278.ogg
blacra1,[],['call'],-17.807,25.6894,Zapornia flavirostra,Black Crake,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,https://www.xeno-canto.org/125217,blacra1/XC125217.ogg
blacra1,[],['alarm call'],-22.342,16.9734,Zapornia flavirostra,Black Crake,Rolf A. de By,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,2.0,https://www.xeno-canto.org/153920,blacra1/XC153920.ogg
blacra1,[],['call'],-33.212,26.5759,Zapornia flavirostra,Black Crake,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/200591,blacra1/XC200591.ogg
blacra1,[],['call'],6.5007,2.3888,Zapornia flavirostra,Black Crake,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/204595,blacra1/XC204595.ogg
blacra1,[],['call'],-0.1379,30.0483,Zapornia flavirostra,Black Crake,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/252340,blacra1/XC252340.ogg
blacra1,[],['call'],5.1939,-3.7197,Zapornia flavirostra,Black Crake,Étienne Leroy,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/254682,blacra1/XC254682.ogg
blacra1,[],['call'],6.5007,2.3888,Zapornia flavirostra,Black Crake,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/288064,blacra1/XC288064.ogg
blacra1,[],['call'],-33.6949,26.6885,Zapornia flavirostra,Black Crake,Tim Cockcroft,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/307008,blacra1/XC307008.ogg
blacra1,[],['call'],-33.639,26.5676,Zapornia flavirostra,Black Crake,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/309413,blacra1/XC309413.ogg
blacra1,"['blakit1', 'tafpri1']",['call'],14.754,-17.411,Zapornia flavirostra,Black Crake,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/322740,blacra1/XC322740.ogg
blacra1,[],['call'],-14.8509,35.2973,Zapornia flavirostra,Black Crake,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/333413,blacra1/XC333413.ogg
blacra1,[],['call'],-33.6248,26.5854,Zapornia flavirostra,Black Crake,Tim Cockcroft,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/338502,blacra1/XC338502.ogg
blacra1,[],['alarm call'],-31.8904,25.488,Zapornia flavirostra,Black Crake,Alan Collett,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/343645,blacra1/XC343645.ogg
blacra1,[],['call'],-33.594,26.8969,Zapornia flavirostra,Black Crake,Tim Cockcroft,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/356521,blacra1/XC356521.ogg
blacra1,[],"['call', 'duet']",-33.594,26.8969,Zapornia flavirostra,Black Crake,Tim Cockcroft,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/369780,blacra1/XC369780.ogg
blacra1,[],['call'],9.481,-5.6142,Zapornia flavirostra,Black Crake,Étienne Leroy,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/370456,blacra1/XC370456.ogg
blacra1,[],['call'],9.481,-5.6142,Zapornia flavirostra,Black Crake,Étienne Leroy,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/370458,blacra1/XC370458.ogg
blacra1,[],['call'],-32.813,26.1432,Zapornia flavirostra,Black Crake,Alan Collett,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/372171,blacra1/XC372171.ogg
blacra1,[],"['Contact call', 'alarm call']",-33.3272,26.6447,Zapornia flavirostra,Black Crake,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/373877,blacra1/XC373877.ogg
blacra1,[],['contact call'],-33.3275,26.6448,Zapornia flavirostra,Black Crake,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/373878,blacra1/XC373878.ogg
blacra1,"['afmdov1', 'afpkin1', 'combul2', 'grbcam1']",['call'],13.8288,-16.4159,Zapornia flavirostra,Black Crake,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/376191,blacra1/XC376191.ogg
blacra1,[],['call'],16.3992,-16.2405,Zapornia flavirostra,Black Crake,George Vlad,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/401858,blacra1/XC401858.ogg
blacra1,[],['call'],-26.7373,26.5855,Zapornia flavirostra,Black Crake,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/438706,blacra1/XC438706.ogg
blacra1,[],['call'],-26.7376,26.5857,Zapornia flavirostra,Black Crake,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/451173,blacra1/XC451173.ogg
blacra1,[],['call'],-26.4871,31.1789,Zapornia flavirostra,Black Crake,Wolbert Hermus,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/462077,blacra1/XC462077.ogg
blacra1,[],['call'],-32.2906,24.5385,Zapornia flavirostra,Black Crake,Alan Collett,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/467167,blacra1/XC467167.ogg
blacra1,['squher1'],['call'],16.0427,-16.3264,Zapornia flavirostra,Black Crake,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/471333,blacra1/XC471333.ogg
blacra1,[],['call'],-26.9113,26.8154,Zapornia flavirostra,Black Crake,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/475084,blacra1/XC475084.ogg
blacra1,['piekin1'],"['call', 'male']",12.8729,-14.9542,Zapornia flavirostra,Black Crake,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/475514,blacra1/XC475514.ogg
blacra1,[],['call'],-26.7511,27.0979,Zapornia flavirostra,Black Crake,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/492098,blacra1/XC492098.ogg
blacra1,['carcha1'],['call'],-26.4233,26.709,Zapornia flavirostra,Black Crake,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/497603,blacra1/XC497603.ogg
blacra1,"['afmdov1', 'bcbeat1', 'laudov1']",['call'],16.2901,-16.0321,Zapornia flavirostra,Black Crake,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/506150,blacra1/XC506150.ogg
blacra1,['reedov1'],"['adult', 'call']",-26.8208,26.6122,Zapornia flavirostra,Black Crake,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/577286,blacra1/XC577286.ogg
blacra1,[],"['adult', 'call']",-26.8208,26.6121,Zapornia flavirostra,Black Crake,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/581426,blacra1/XC581426.ogg
blacra1,[],"['adult', 'call']",-26.673,26.4357,Zapornia flavirostra,Black Crake,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/601221,blacra1/XC601221.ogg
blacra1,['didcuc1'],"['adult', 'call']",-26.8208,26.6122,Zapornia flavirostra,Black Crake,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/607475,blacra1/XC607475.ogg
blacra1,['gycwar3'],['call'],-0.1379,30.0483,Zapornia flavirostra,Black Crake,Magnus Wadstein,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/610981,blacra1/XC610981.ogg
blacra1,[],"['adult', 'call']",-26.8209,26.6121,Zapornia flavirostra,Black Crake,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.5,https://www.xeno-canto.org/613487,blacra1/XC613487.ogg
blacra1,[],"['adult', 'call', 'duet', 'sex uncertain']",-33.2513,26.5643,Zapornia flavirostra,Black Crake,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/640582,blacra1/XC640582.ogg
blacra1,['laudov1'],"['adult', 'call', 'sex uncertain']",-26.821,26.6122,Zapornia flavirostra,Black Crake,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,http://xeno-canto.org/667523,blacra1/XC667523.ogg
blacra1,[],['alarm call'],-1.7954,12.9882,Zapornia flavirostra,Black Crake,BurBenj,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/677324,blacra1/XC677324.ogg
blacuc1,[],['call'],-25.4892,30.9814,Cuculus clamosus,Black Cuckoo,Michael Cronje,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.0,https://www.xeno-canto.org/155273,blacuc1/XC155273.ogg
blacuc1,"['abhori1', 'gyhbus1']",['call'],-33.1017,26.6858,Cuculus clamosus,Black Cuckoo,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/200593,blacuc1/XC200593.ogg
blacuc1,[],['call'],-24.5344,27.5289,Cuculus clamosus,Black Cuckoo,Niall Perrins,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/204667,blacuc1/XC204667.ogg
blacuc1,[],"['call', 'female']",-24.7,31.5481,Cuculus clamosus,Black Cuckoo,World Birdwatch,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/212191,blacuc1/XC212191.ogg
blacuc1,[],"['call', 'male']",-24.7088,31.5369,Cuculus clamosus,Black Cuckoo,World Birdwatch,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/212877,blacuc1/XC212877.ogg
blacuc1,[],['call'],-18.4188,21.8803,Cuculus clamosus,Black Cuckoo,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/253433,blacuc1/XC253433.ogg
blacuc1,[],['call'],-33.2949,26.511,Cuculus clamosus,Black Cuckoo,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/285593,blacuc1/XC285593.ogg
